Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized
realignment,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
realise,NN,0.0,0.0,NN,Y,N,N,N,NN,NN,0,True
realism,NN,0.0,0.0,NN,N,Y,N,N,A4,A4,1,True
realist,NN,0.0,9.0,social_studies,N,Y,N,N,B3,B3,0,True
realistic,B2,3000.0,4.0,general,N,Y,Y,Y,A4,A3,2,True
realistically,NN,0.0,0.0,NN,N,Y,N,N,B3,B2,0,False
reality,B1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True
realizable,NN,0.0,0.0,NN,N,N,N,Y,C2,NN,0,True
realization,C1,5000.0,0.0,NN,N,Y,N,Y,B1,B2,1,True
realize,A2,3000.0,0.0,NN,N,N,N,N,A1,A1,2,True
reallocate,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
reallocation,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
really,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,False
realm,C1,5000.0,0.0,NN,N,Y,N,N,A4,A4,1,True
realpolitik,NN,0.0,6.0,social_studies,N,N,N,N,C4,NN,0,True
realtor,NN,0.0,0.0,NN,N,N,Y,N,C2,B3,0,True
ream,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
reanalysis,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
reanalyze,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
reap,NN,0.0,3.0,social_studies,N,Y,N,Y,B2,B2,1,True
reaper,NN,0.0,0.0,NN,N,N,N,N,C3,C2,1,True
reappear,NN,0.0,9.0,general,N,N,N,N,B2,C1,1,True
reappearance,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
reapply,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
reappoint,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
reappointment,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
reapportionment,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,0,True
reappraisal,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
reappraise,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
rear,C1,5000.0,0.0,NN,N,N,N,N,A3,A3,2,True
rearguard,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
rearm,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
rearmament,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
rearrange,NN,0.0,6.0,general,N,Y,Y,N,B2,B2,1,True
rearrangement,NN,0.0,9.0,science,N,N,N,N,C1,C2,0,True
reason,A1,3000.0,2.0,general,Y,N,N,N,A1,A1,2,True
reasonable,B2,3000.0,0.0,NN,N,N,N,N,A2,A2,2,False
reasonableness,NN,0.0,3.0,general,N,N,N,N,C1,C1,0,True
reasonably,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,2,False
reasoning,C1,5000.0,0.0,NN,N,N,N,N,NN,NN,1,True
reassemble,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
reassert,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
reassertion,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
reassess,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
reassessment,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
reassign,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
reassignment,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
reassurance,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,True
reassure,C1,5000.0,0.0,NN,N,N,Y,Y,B1,B1,1,True
reassuringly,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,False
reattach,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
reauthorization,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False
reawaken,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
rebalance,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
rebar,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,False
rebate,NN,0.0,0.0,NN,N,N,Y,Y,B2,B1,0,True
rebel,C1,5000.0,5.0,social_studies,N,Y,N,Y,A4,A4,1,True
rebellion,C1,5000.0,5.0,social_studies,N,Y,N,N,B1,B1,1,True
rebellious,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,False
rebelliously,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
rebirth,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,0,True
reborn,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,0,False
rebound,NN,0.0,0.0,NN,N,N,N,Y,B2,B1,0,True
rebozo,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
rebroadcast,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
rebuff,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
rebuild,B2,5000.0,4.0,social_studies,N,Y,N,Y,A4,A4,1,True
rebuke,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
rebus,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,True
rebut,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
rebuttal,NN,0.0,9.0,social_studies,N,N,N,N,C1,B3,0,True
recalcitrant,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
recalculate,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
recalculation,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
recalibrate,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
recall,B2,3000.0,5.0,general,Y,N,N,N,A2,A2,2,True
recant,NN,0.0,0.0,NN,N,N,N,N,C2,B3,0,True
recap,NN,0.0,0.0,NN,N,Y,N,N,C1,B2,0,True
recapitalization,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
recapitulate,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
recapitulation,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
recapture,NN,0.0,6.0,social_studies,N,N,N,N,B3,B3,1,True
recast,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
recce,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
recede,NN,0.0,9.0,general,N,Y,N,N,B2,B2,1,True
receipt,B1,3000.0,0.0,NN,N,N,Y,Y,B1,B1,2,True
receivable,NN,0.0,0.0,NN,N,N,N,Y,C1,C2,0,True
receive,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
receiver,B2,5000.0,0.0,NN,N,Y,N,Y,B1,B1,1,True
receivership,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
recency,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
recent,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
recently,A2,3000.0,0.0,NN,N,N,N,N,A1,A1,2,False
receptacle,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
reception,A2,3000.0,0.0,NN,N,Y,Y,N,A4,B1,2,True
receptionist,NN,0.0,0.0,NN,N,N,Y,N,B2,B3,0,True
receptive,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,False
receptor,NN,0.0,6.0,science,N,N,N,N,A4,A4,0,True
recess,NN,0.0,0.0,NN,N,Y,N,N,B2,B1,1,True
recession,B2,5000.0,9.0,social_studies,N,Y,Y,Y,A4,A4,1,True
recessionary,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False
recessive,NN,0.0,5.0,science,N,N,N,N,C2,C2,0,True
recharge,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,True
rechargeable,NN,0.0,9.0,science,N,N,N,N,C3,C2,0,True
recheck,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
recidivism,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
recipe,A2,3000.0,0.0,NN,N,Y,Y,Y,A4,A3,1,True
recipient,C1,5000.0,0.0,NN,N,Y,Y,Y,B1,B1,0,True
reciprocal,NN,0.0,6.0,math,N,N,N,N,B3,C1,1,True
reciprocally,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
reciprocate,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
reciprocity,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
recirculate,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
recital,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
recitation,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
recitative,NN,0.0,0.0,NN,N,Y,N,N,C2,NN,0,True
recite,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
reckless,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,1,False
recklessly,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False
recklessness,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
reckon,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,2,True
reckonable,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,False
reclaim,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
reclaimable,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False
reclamation,NN,0.0,9.0,science,N,N,N,N,C1,C2,0,True
reclassification,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
reclassify,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
recline,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True
recliner,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
recluse,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
reclusive,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False
recode,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
recognition,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,2,True
recognizable,NN,0.0,9.0,general,N,Y,N,N,B2,B2,1,False
recognizably,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False
recognizance,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
recognize,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
recognizer,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False
recoil,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
recollect,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
recollection,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
recombinant,NN,0.0,9.0,science,N,N,N,N,C2,C2,0,True
recombination,NN,0.0,9.0,science,N,N,N,N,C2,C2,0,True
recombine,NN,0.0,9.0,science,N,N,N,N,C4,NN,0,True
recombined,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,False
recommence,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
recommend,A2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True
recommendation,B1,3000.0,0.0,NN,N,N,N,N,A2,A2,1,True
recommit,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
recompense,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,True
reconcilable,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False
reconcile,NN,0.0,0.0,NN,N,Y,N,Y,B1,B1,1,True
reconciliation,NN,0.0,9.0,social_studies,N,N,N,Y,B1,B1,1,True
recondite,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
recondition,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
reconfiguration,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
reconfigure,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
reconfirm,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
reconnaissance,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
reconnect,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
reconnection,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
reconnoitre,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
reconquer,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
reconquista,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,False
reconsider,NN,0.0,0.0,NN,N,N,Y,N,B1,B1,1,True
reconsideration,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
reconstitute,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True
reconstitution,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
reconstruct,NN,0.0,9.0,general,N,N,N,N,A4,A4,1,True
reconstruction,C1,5000.0,4.0,social_studies,N,Y,N,Y,B1,B1,1,True
reconstructive,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False
reconvene,NN,0.0,0.0,NN,N,N,N,N,C2,B3,0,True
record,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
recordable,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
recorder,NN,0.0,0.0,NN,N,Y,N,N,B1,B1,1,True
recording,A2,3000.0,0.0,NN,N,Y,N,N,NN,NN,2,True
recount,C1,5000.0,9.0,social_studies,N,N,N,N,B1,B1,0,True
recoup,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
recourse,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
recover,B2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True
recoverable,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False
recovery,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,1,True
recreate,NN,0.0,0.0,NN,N,N,N,N,B2,B1,1,True
recreation,NN,0.0,6.0,general,N,Y,Y,N,B2,B2,2,True
recreational,NN,0.0,9.0,general,N,Y,Y,N,B2,B2,1,True
recrimination,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
recruit,B2,5000.0,4.0,social_studies,N,N,N,N,A3,A3,1,True
recruiter,NN,0.0,0.0,NN,N,N,Y,N,C1,B2,0,True
recruitment,C1,5000.0,0.0,NN,N,N,Y,Y,B1,B1,0,True
rectal,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0,False
rectangle,NN,0.0,2.0,math,Y,N,N,N,B3,B3,1,True
rectangular,NN,0.0,5.0,math,N,Y,N,N,B3,C1,1,False
rectification,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
rectifier,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
rectify,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True
rectilinear,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
rectitude,NN,0.0,9.0,social_studies,N,N,N,N,C2,C3,0,True
recto,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
rector,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True
rectory,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
rectosigmoid,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
rectum,NN,0.0,6.0,science,N,N,N,N,C2,C3,0,True
recumbent,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
recuperate,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
recur,NN,0.0,9.0,general,N,N,Y,N,B2,B2,1,True
recurrence,NN,0.0,0.0,NN,N,Y,N,N,B3,B3,0,True
recurrent,NN,0.0,0.0,NN,N,N,N,N,B2,C1,0,False
recursion,NN,0.0,9.0,math,N,N,N,N,C3,NN,0,True
recursive,NN,0.0,6.0,math,N,N,N,N,C1,C2,0,False
recursively,NN,0.0,9.0,math,N,N,N,N,NN,NN,0,False
recusant,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
recuse,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,False
recyclable,NN,0.0,9.0,science,N,N,N,N,C2,B3,0,True
recycle,A2,3000.0,2.0,general,N,Y,Y,Y,A4,A4,0,True
recycler,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
red,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
redact,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
redaction,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
redcoat,NN,0.0,5.0,social_studies,N,N,N,N,C3,NN,0,True
redden,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,True
reddish,NN,0.0,6.0,science,N,N,N,N,C1,C1,1,False
rede,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
redecorate,NN,0.0,0.0,NN,N,N,Y,N,C1,C1,0,True
redecoration,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
rededication,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
redeem,NN,0.0,9.0,social_studies,N,N,N,Y,B1,B2,1,True
redeemable,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
redeemer,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True
redefine,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
redefinition,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
redemption,NN,0.0,9.0,social_studies,N,N,N,Y,B1,B2,1,True
redemptive,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False
redeploy,NN,0.0,0.0,NN,N,N,N,N,C2,B3,0,True
redeployment,NN,0.0,0.0,NN,N,N,N,N,C2,B3,0,True
redesign,NN,0.0,3.0,science,N,N,Y,Y,B2,B2,0,True
redevelop,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
redevelopment,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
redhead,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
redheaded,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
redial,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
redirect,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True
rediscover,NN,0.0,9.0,general,N,N,N,N,B3,B3,0,True
rediscovery,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
redistribute,NN,0.0,6.0,social_studies,N,N,N,N,C1,B3,0,True
redistribution,NN,0.0,9.0,social_studies,N,N,N,N,B3,C1,0,True
redistributive,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
redly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
redneck,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
redness,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
redo,NN,0.0,0.0,NN,N,N,N,N,C1,B1,0,True
redolent,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
redouble,NN,0.0,0.0,NN,N,N,N,N,C2,C1,1,True
redoubt,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
redoubtable,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
redound,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
redox,NN,0.0,9.0,science,N,N,N,N,NN,NN,0,True
redraft,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
redraw,NN,0.0,9.0,math,N,N,N,N,C1,C1,0,True
redress,NN,0.0,9.0,social_studies,N,N,N,N,B3,B3,1,True
redshank,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
redshift,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,True
redstart,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
reduce,A2,3000.0,4.0,general,Y,N,N,N,A1,A1,2,True
reducer,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
reducible,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
reductase,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
reduction,B2,3000.0,6.0,general,N,N,N,N,A2,A3,2,True
reductionism,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
reductionist,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
reductive,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
reductivist,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
redundancy,NN,0.0,0.0,NN,N,N,N,Y,B2,B2,0,True
redundant,NN,0.0,0.0,NN,N,Y,N,N,B1,B2,0,False
reduplicate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
reduplication,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
redux,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
redwing,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,True
redwood,NN,0.0,4.0,science,N,N,N,N,C2,C1,0,True
ree,NN,0.0,2.0,social_studies,N,N,N,N,NN,NN,0,False
reed,NN,0.0,0.0,NN,N,Y,N,N,B3,C1,1,True
reeducate,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,False
reedy,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
reef,NN,0.0,3.0,science,N,Y,N,N,B2,B2,1,True
reek,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
reel,NN,0.0,0.0,NN,N,Y,N,N,B2,B1,1,True
reelect,NN,0.0,0.0,NN,N,N,N,N,C1,B2,1,True
reelection,NN,0.0,9.0,social_studies,N,N,N,N,B3,B1,1,True
reemergence,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,False
reemphasize,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
reenact,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
reenactment,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0,True
reenergize,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False
reenforce,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,False
reengage,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,False
reengineer,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,False
reenter,NN,0.0,0.0,NN,N,N,N,N,C2,C1,1,True
reentry,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
reestablish,NN,0.0,9.0,social_studies,N,N,N,N,C1,B3,1,True
reevaluate,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
reevaluation,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
reeve,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
reexamination,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
reexamine,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
ref,NN,0.0,0.0,NN,N,N,N,N,B2,B3,0,True
refection,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
refectory,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
refer,A2,3000.0,0.0,NN,Y,N,N,N,A1,A2,1,True
referable,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
referee,B2,5000.0,0.0,NN,N,N,Y,N,B1,B1,1,True
reference,B1,3000.0,4.0,general,N,N,N,N,A1,A2,2,True
referendum,C1,5000.0,6.0,social_studies,N,N,N,Y,B1,B1,0,True
referent,NN,0.0,0.0,NN,N,N,N,N,B3,NN,0,True
referential,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False
referral,NN,0.0,0.0,NN,N,N,Y,Y,B1,B1,0,True
refill,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True
refinance,NN,0.0,0.0,NN,N,N,N,Y,B3,B1,0,True
refine,NN,0.0,9.0,general,N,Y,N,Y,B1,B1,1,True
refinement,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,True
refiner,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
refinery,NN,0.0,4.0,social_studies,N,N,Y,N,B3,B2,1,True
refinish,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
refit,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
reflect,B1,3000.0,1.0,science,Y,N,N,N,A1,A2,2,True
reflectance,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
reflection,C1,5000.0,2.0,science,N,N,N,N,A3,A3,1,True
reflective,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
reflectively,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
reflectivity,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
reflector,NN,0.0,6.0,science,N,N,N,N,C1,C1,1,True
reflex,NN,0.0,6.0,science,N,N,N,N,B3,C1,1,True
reflexive,NN,0.0,0.0,NN,N,N,Y,N,C1,C2,0,True
reflexivity,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
refloat,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
reflux,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
refocus,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False
refold,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
reforest,NN,0.0,0.0,NN,N,Y,N,N,C5,C3,0,True
reforestation,NN,0.0,9.0,science,N,N,N,N,C3,C2,0,True
reform,C1,5000.0,4.0,social_studies,Y,N,N,N,A2,A1,2,True
reformat,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
reformation,NN,0.0,6.0,social_studies,N,N,N,N,B3,C1,1,True
reformative,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
reformatory,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
reformer,NN,0.0,0.0,NN,N,Y,N,Y,B2,B2,1,True
reformism,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
reformist,NN,0.0,0.0,NN,N,N,N,Y,C1,B3,0,True
reformulate,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
reformulation,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
refract,NN,0.0,3.0,science,N,N,N,N,C2,C3,0,True
refraction,NN,0.0,4.0,science,N,N,N,N,C2,NN,0,True
refractive,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
refractory,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
refrain,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,0,True
reframe,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
refresh,NN,0.0,0.0,NN,N,Y,Y,N,B1,B1,1,True
refresher,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
refreshingly,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,False
refreshment,NN,0.0,0.0,NN,N,N,Y,N,B2,C1,1,True
refrigerant,NN,0.0,9.0,science,N,N,N,N,C5,NN,0,True
refrigerate,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,True
refrigeration,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,True
refrigerator,A2,3000.0,0.0,NN,N,Y,Y,N,B2,B1,1,True
refuel,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
refuge,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1,True
refugee,B2,5000.0,6.0,social_studies,N,N,N,N,A3,A2,1,True
refund,NN,0.0,0.0,NN,N,Y,Y,Y,B1,B1,1,True
refundable,NN,0.0,0.0,NN,N,N,Y,N,C3,C2,0,True
refurbish,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,True
refurbishment,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
refurnish,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
refusal,C1,5000.0,5.0,social_studies,N,N,N,Y,B1,B1,2,True
refuse,A2,3000.0,0.0,NN,N,N,N,N,A2,A2,0,True
refutation,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
refute,NN,0.0,9.0,general,N,Y,N,N,B3,B3,0,True
regain,C1,5000.0,9.0,general,N,N,N,Y,B1,B1,1,True
regal,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
regale,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
