Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized
sofa,NN,0,0,NN,N,N,Y,N,B1,B2,,True
soft,A2,3000,0,NN,N,N,N,N,A2,A2,,True
softball,NN,0,0,NN,N,N,N,N,C1,B2,,True
soften,NN,0,0,NN,N,N,N,N,B1,B1,,True
softener,NN,0,0,NN,N,N,N,N,C3,C2,,True
softly,NN,0,0,NN,N,N,N,N,B1,B3,,False
softness,NN,0,0,NN,N,N,N,N,C1,C2,,True
software,B1,3000,0,NN,Y,N,N,N,A2,A2,,True
softwood,NN,0,0,NN,N,Y,N,N,C3,NN,,True
softy,NN,0,0,NN,N,N,N,N,C3,C2,,True
soggy,NN,0,0,NN,N,N,N,N,C1,C1,,True
soil,B1,3000,1,science,N,N,N,N,A3,A3,,True
soiree,NN,0,0,NN,N,N,N,N,C3,C3,,True
sojourn,NN,0,0,NN,N,N,N,N,C1,C2,,True
sojourner,NN,0,0,NN,N,N,N,N,C5,C3,,True
sol,NN,0,0,NN,N,N,N,N,C3,C2,,True
solace,NN,0,9,social_studies,N,N,N,N,C1,C1,,True
solar,B2,3000,2,science,N,Y,Y,Y,A4,A3,,True
solarium,NN,0,0,NN,N,N,N,N,C3,C3,,True
solarization,NN,0,0,NN,N,N,N,N,C4,NN,,True
solarize,NN,0,0,NN,N,N,N,N,C4,NN,,True
solder,NN,0,0,NN,N,N,N,N,C1,C1,,True
soldier,A2,3000,2,social_studies,N,N,N,N,A2,A1,,True
soldierly,NN,0,0,NN,N,N,N,N,C4,NN,,False
sole,C1,5000,0,NN,N,Y,N,Y,A4,B1,,True
solecism,NN,0,0,NN,N,N,N,N,C3,NN,,True
solely,C1,5000,0,NN,N,N,N,Y,B1,B1,,False
solemn,NN,0,0,NN,N,N,N,N,B2,B3,,False
solemnity,NN,0,0,NN,N,N,N,N,C2,C3,,True
solemnly,NN,0,5,social_studies,N,N,N,N,C1,C1,,False
solenoid,NN,0,6,science,N,N,N,N,C3,C1,,True
solicit,NN,0,0,NN,N,N,N,N,B2,B2,,True
solicitation,NN,0,0,NN,N,N,N,N,C1,C1,,True
solicitor,NN,0,0,NN,N,N,N,N,B1,B1,,True
solicitous,NN,0,0,NN,N,N,N,N,C2,NN,,False
solicitously,NN,0,0,NN,N,N,N,N,C4,NN,,False
solicitude,NN,0,0,NN,N,N,N,N,C2,NN,,True
solid,B1,3000,1,science,Y,N,N,N,A3,A3,,True
solidarity,C1,5000,9,social_studies,N,N,N,N,B2,B1,,True
solidify,NN,0,6,science,N,Y,N,N,C1,B3,,True
solidity,NN,0,0,NN,N,N,N,N,C1,NN,,True
solidly,NN,0,0,NN,N,N,N,N,B3,B2,,False
soliloquy,NN,0,0,NN,N,N,N,N,C2,C2,,True
solitaire,NN,0,0,NN,N,N,N,N,C3,C2,,True
solitary,NN,0,0,NN,N,Y,N,N,B1,B2,,True
soliton,NN,0,0,NN,N,N,N,N,C4,NN,,True
solitude,NN,0,0,NN,N,N,N,N,B3,C1,,True
solmization,NN,0,0,NN,N,N,N,N,C4,NN,,True
solo,C1,5000,0,NN,N,Y,N,N,B1,B1,,True
soloist,NN,0,0,NN,N,N,N,N,C1,C1,,True
solstice,NN,0,6,science,N,N,N,N,C2,C1,,True
solubilities,NN,0,9,science,N,N,N,N,NN,NN,,False
solubility,NN,0,4,science,N,N,N,N,C2,C2,,True
soluble,NN,0,9,science,N,N,N,N,A4,A4,,True
solute,NN,0,4,science,N,N,N,N,A4,A4,,True
solution,A2,3000,2,general,Y,N,N,N,A1,A1,,True
solvability,NN,0,0,NN,N,N,N,N,C4,NN,,True
solvable,NN,0,0,NN,N,N,N,N,C3,C2,,False
solvation,NN,0,9,science,N,N,N,N,NN,NN,,True
solve,A2,3000,1,general,Y,N,N,N,A2,A2,,True
solvency,NN,0,0,NN,N,N,N,N,C1,C1,,True
solvent,NN,0,4,science,N,N,N,N,A4,A4,,True
solver,NN,0,0,NN,N,N,N,N,C1,C2,,True
som,NN,0,0,NN,N,N,N,N,C1,C1,,True
soma,NN,0,0,NN,N,N,N,N,C2,NN,,True
somali,NN,0,6,social_studies,N,N,N,N,NN,NN,,True
somatic,NN,0,9,science,N,N,N,N,C1,C2,,False
somatosensory,NN,0,0,NN,N,N,N,N,C3,NN,,False
somatostatin,NN,0,0,NN,N,N,N,N,C4,NN,,False
somber,NN,0,0,NN,N,N,N,N,B3,B3,,False
sombrely,NN,0,0,NN,N,N,N,N,C4,NN,,False
sombrero,NN,0,0,NN,N,N,N,N,C3,C3,,True
some,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
somebody,A1,3000,0,NN,N,N,N,N,A1,A1,,True
someday,NN,0,0,NN,N,Y,Y,N,B2,B1,,True
somehow,B2,5000,0,NN,N,N,N,N,A2,A2,,False
someone,A1,3000,0,NN,N,N,N,N,A1,A1,,True
someplace,NN,0,0,NN,N,Y,N,N,B3,B1,,False
somersault,NN,0,0,NN,N,N,N,N,C2,C2,,True
something,A1,3000,0,NN,N,N,N,N,A1,A1,,True
sometime,B2,5000,0,NN,N,Y,Y,Y,A4,A3,,True
sometimes,A1,3000,0,NN,N,N,N,N,A1,A1,,False
someway,NN,0,0,NN,N,N,N,N,C3,C2,,False
somewhat,B2,3000,6,general,Y,N,N,N,A2,A2,,False
somewhere,A2,3000,0,NN,N,N,N,N,A2,A1,,True
sommelier,NN,0,0,NN,N,N,N,N,C3,NN,,True
somnolence,NN,0,0,NN,N,N,N,N,C3,NN,,True
somnolent,NN,0,0,NN,N,N,N,N,C3,NN,,False
son,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
sonar,NN,0,0,NN,N,N,N,N,C1,C1,,True
sonata,NN,0,0,NN,N,Y,N,N,C1,C1,,True
sone,NN,0,0,NN,N,N,N,N,C4,NN,,True
song,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
songbird,NN,0,9,science,N,N,N,N,C2,C2,,True
songbook,NN,0,0,NN,N,N,N,N,C3,C2,,True
songster,NN,0,0,NN,N,N,N,N,C5,NN,,True
songstress,NN,0,0,NN,N,N,N,N,C5,C3,,True
songwriter,NN,0,9,social_studies,N,N,N,N,B3,B1,,True
sonic,NN,0,0,NN,N,N,N,N,C1,C1,,True
sonnet,NN,0,0,NN,N,Y,N,N,C1,B3,,True
sonogram,NN,0,0,NN,N,N,N,N,C5,C3,,True
sonography,NN,0,0,NN,N,N,N,N,C4,NN,,True
sonorous,NN,0,0,NN,N,N,N,N,C2,NN,,False
sonorously,NN,0,0,NN,N,N,N,N,C5,NN,,False
soon,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
soot,NN,0,9,science,N,N,N,N,C1,C1,,True
sooth,NN,0,0,NN,N,N,N,N,C3,NN,,True
soothe,NN,0,0,NN,N,N,N,N,B1,B2,,True
soothingly,NN,0,0,NN,N,N,N,N,C3,NN,,False
soothsayer,NN,0,9,social_studies,N,N,N,N,C3,NN,,True
sooty,NN,0,0,NN,N,N,N,N,C2,C3,,True
sop,NN,0,0,NN,N,N,N,N,C1,C2,,True
sophisticate,NN,0,0,NN,N,N,N,Y,A3,A3,,True
sophisticated,B2,5000,0,NN,Y,Y,N,N,NN,NN,,True
sophistication,NN,0,0,NN,N,N,N,N,B2,B2,,True
sophistry,NN,0,0,NN,N,N,N,N,C4,NN,,True
sophomore,C1,5000,0,NN,N,N,N,N,B3,B1,,True
sophomoric,NN,0,0,NN,N,N,N,N,C4,NN,,False
soporific,NN,0,0,NN,N,N,N,N,C3,C3,,True
soprano,NN,0,0,NN,N,N,N,N,C1,B3,,True
sorbent,NN,0,0,NN,N,N,N,N,C5,C2,,True
sorcerer,NN,0,0,NN,N,N,N,N,C3,NN,,True
sorceress,NN,0,0,NN,N,N,N,N,C3,NN,,True
sorcery,NN,0,0,NN,N,N,N,N,C3,NN,,True
sordid,NN,0,0,NN,N,N,N,N,C1,C1,,False
sore,NN,0,0,NN,N,N,N,N,B1,B1,,True
sorely,NN,0,0,NN,N,N,N,N,C1,C1,,False
soreness,NN,0,0,NN,N,N,N,N,C2,C2,,True
sorghum,NN,0,0,NN,N,N,N,N,C2,C2,,True
sorority,NN,0,0,NN,N,N,N,N,C2,B3,,True
sorption,NN,0,0,NN,N,N,N,N,C4,NN,,True
sorrel,NN,0,0,NN,N,N,N,N,C3,NN,,True
sorrow,NN,0,0,NN,N,N,N,N,B1,B2,,True
sorrowful,NN,0,0,NN,N,N,N,N,C2,C2,,False
sorrowfully,NN,0,0,NN,N,N,N,N,C4,NN,,False
sorry,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
sort,A2,3000,0,NN,Y,N,N,N,A1,A1,,True
sorted,NN,0,0,NN,N,N,N,N,NN,NN,,False
sorter,NN,0,0,NN,N,N,N,N,C4,NN,,True
sortie,NN,0,0,NN,N,N,N,N,C1,C1,,True
sou,NN,0,0,NN,N,N,N,N,C2,C3,,True
souffle,NN,0,0,NN,N,N,N,N,C3,C2,,True
sought,NN,0,5,social_studies,N,N,N,N,NN,NN,,False
souk,NN,0,9,social_studies,N,N,N,N,C4,NN,,True
soul,B2,3000,0,NN,N,N,N,N,A2,A2,,True
soulful,NN,0,0,NN,N,N,N,N,C1,C1,,False
soulfully,NN,0,0,NN,N,N,N,N,C4,NN,,False
soulless,NN,0,0,NN,N,N,N,N,C2,C2,,False
sound,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
soundbox,NN,0,0,NN,N,N,N,N,C4,NN,,True
sounder,NN,0,0,NN,N,N,N,N,C3,NN,,True
soundless,NN,0,0,NN,N,N,N,N,C4,NN,,False
soundlessly,NN,0,0,NN,N,N,N,N,C4,NN,,False
soundly,NN,0,0,NN,N,N,N,N,C1,C1,,False
soundness,NN,0,0,NN,N,N,N,N,C1,C2,,True
soundproof,NN,0,0,NN,N,N,N,N,C3,C2,,True
soundstage,NN,0,0,NN,N,N,N,N,C3,C3,,True
soundtrack,NN,0,0,NN,N,N,N,N,B2,B2,,True
soup,A1,3000,0,NN,N,Y,Y,N,B1,B1,,True
sour,NN,0,0,NN,N,N,N,N,B1,B1,,True
source,A2,3000,2,general,Y,N,N,N,A1,A1,,True
sourdough,NN,0,0,NN,N,N,N,N,C3,C2,,True
sourly,NN,0,0,NN,N,N,N,N,C3,NN,,False
sourness,NN,0,0,NN,N,N,N,N,C4,NN,,True
souse,NN,0,0,NN,N,N,N,N,C4,NN,,True
soutane,NN,0,0,NN,N,N,N,N,C4,NN,,True
south,A1,3000,0,NN,Y,N,N,N,A2,A1,,True
southbound,NN,0,0,NN,N,N,N,N,C2,C1,,False
southeast,NN,0,0,NN,N,Y,N,N,B1,B1,,True
southeastern,NN,0,0,NN,N,Y,N,N,B3,B2,,False
southerly,NN,0,0,NN,N,N,N,N,C2,NN,,True
southern,B1,3000,0,NN,N,N,N,N,A2,A2,,False
southerner,NN,0,0,NN,N,N,N,N,C2,C1,,True
southernmost,NN,0,9,social_studies,N,N,N,N,C2,C2,,False
southward,NN,0,9,social_studies,N,N,N,N,C1,C1,,True
southwards,NN,0,0,NN,N,N,N,N,C3,NN,,False
southwest,NN,0,2,social_studies,N,Y,N,N,B1,B1,,True
southwestern,NN,0,0,NN,N,Y,N,N,B3,B2,,True
souvenir,NN,0,0,NN,N,N,N,N,B2,B2,,True
souvlaki,NN,0,0,NN,N,N,N,N,C4,NN,,True
sovereign,NN,0,9,social_studies,N,N,N,Y,B2,B1,,True
sovereignty,C1,5000,5,social_studies,N,N,N,Y,B1,B1,,True
soviet,NN,0,4,social_studies,N,Y,N,N,C1,B3,,True
sow,NN,0,0,NN,N,N,N,N,B1,B2,,True
soy,NN,0,0,NN,N,N,N,N,B3,B2,,True
soya,NN,0,0,NN,N,N,N,N,C2,C1,,True
soybean,NN,0,4,science,N,Y,N,N,B3,B2,,True
spa,NN,0,0,NN,N,N,Y,N,B2,B3,,True
space,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
spacecraft,NN,0,3,science,N,Y,N,N,B2,B1,,True
spaceflight,NN,0,0,NN,N,N,N,N,C3,C2,,True
spaceman,NN,0,0,NN,N,N,N,N,C3,C2,,True
spacer,NN,0,0,NN,N,N,N,N,C2,C3,,True
spaceship,NN,0,0,NN,N,N,N,N,C1,B3,,True
spacesuit,NN,0,6,science,N,N,N,N,C2,C1,,True
spacewalk,NN,0,0,NN,N,N,N,N,C3,C1,,True
spacious,NN,0,6,social_studies,N,Y,Y,N,B1,C1,,False
spaciousness,NN,0,0,NN,N,N,N,N,C3,NN,,True
spade,NN,0,0,NN,N,N,N,N,B3,B3,,True
spadefoot,NN,0,0,NN,N,N,N,N,C4,NN,,True
spaghetti,NN,0,0,NN,N,N,N,N,B3,B2,,True
spain,NN,0,0,NN,N,Y,N,N,NN,NN,,True
spam,C1,5000,9,social_studies,N,N,Y,N,C1,B2,,True
spammer,NN,0,0,NN,N,N,N,N,C3,C2,,True
span,C1,5000,6,general,N,Y,N,Y,A4,A4,,True
spandex,NN,0,0,NN,N,N,N,N,C3,C2,,True
spandrel,NN,0,0,NN,N,N,N,N,C4,NN,,True
spangle,NN,0,0,NN,N,N,N,N,C3,C2,,True
spaniel,NN,0,0,NN,N,N,N,N,C2,C1,,True
spank,NN,0,0,NN,N,N,N,N,C1,B3,,True
spanner,NN,0,0,NN,N,N,N,N,C1,C2,,True
spar,NN,0,0,NN,N,N,N,N,C1,C1,,True
spare,B2,5000,0,NN,N,N,N,N,A3,A3,,True
sparingly,NN,0,0,NN,N,N,N,N,C1,C2,,False
spark,C1,5000,0,NN,N,Y,N,Y,B1,B1,,True
sparkle,NN,0,0,NN,N,N,N,N,B1,B2,,True
sparkler,NN,0,0,NN,N,N,N,N,C3,C2,,True
sparrow,NN,0,0,NN,N,N,N,N,C1,C1,,True
sparse,NN,0,0,NN,N,Y,N,N,B3,C1,,True
sparsely,NN,0,9,social_studies,N,N,N,N,C1,C2,,False
spasm,NN,0,0,NN,N,N,N,N,C1,C1,,True
spasmodic,NN,0,0,NN,N,N,N,N,C3,NN,,False
spasmodically,NN,0,0,NN,N,N,N,N,C4,NN,,False
spastic,NN,0,0,NN,N,N,N,N,C3,C2,,True
spasticity,NN,0,0,NN,N,N,N,N,C4,NN,,True
spat,NN,0,0,NN,N,N,N,N,C2,C2,,True
spate,NN,0,0,NN,N,N,N,N,B3,B3,,True
spatial,NN,0,0,NN,N,N,N,N,A4,A4,,False
spatially,NN,0,0,NN,N,N,N,N,C2,C3,,False
spatiotemporal,NN,0,0,NN,N,N,N,N,C4,NN,,False
spatter,NN,0,0,NN,N,N,N,N,C2,C3,,True
spatula,NN,0,9,science,N,N,N,N,C2,C1,,True
spatulate,NN,0,0,NN,N,N,N,N,C5,NN,,False
spawn,NN,0,9,science,N,Y,N,N,B2,B2,,True
speak,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
speakeasy,NN,0,0,NN,N,N,N,N,C4,NN,,True
speaker,A2,3000,0,NN,N,N,N,N,A2,A2,,True
speakerphone,NN,0,0,NN,N,N,N,N,C4,NN,,True
speakership,NN,0,0,NN,N,N,N,N,C4,C2,,True
spear,NN,0,0,NN,N,N,N,N,B2,C1,,True
spearfish,NN,0,0,NN,N,N,N,N,C5,C3,,False
spearhead,NN,0,9,social_studies,N,N,N,N,C1,B3,,True
spec,NN,0,0,NN,N,N,N,N,B2,B1,,True
special,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
specialism,NN,0,0,NN,N,N,N,N,C2,C2,,True
specialist,B2,3000,0,NN,N,N,N,N,A3,A3,,True
specialistic,NN,0,0,NN,N,N,N,N,C5,NN,,False
specialization,NN,0,9,science,N,Y,N,Y,B2,C1,,True
specialize,B2,5000,5,general,N,N,N,N,A3,A3,,True
specialized,C1,5000,0,NN,N,N,N,N,NN,NN,,False
specially,NN,0,0,NN,N,Y,Y,N,A4,B1,,False
specialty,NN,0,0,NN,N,Y,Y,Y,A4,A4,,True
speciation,NN,0,9,science,N,N,N,N,C3,C2,,True
species,B2,3000,3,science,N,N,N,N,A3,A3,,True
specific,A2,3000,4,general,Y,N,N,N,A1,A1,,True
specifically,B1,3000,0,NN,N,N,N,N,A2,A2,,False
specification,C1,5000,9,general,N,N,Y,Y,A4,A4,,True
specificity,NN,0,0,NN,N,N,N,N,B2,B2,,True
specifier,NN,0,0,NN,N,N,N,N,C3,NN,,True
specify,B2,5000,6,general,Y,N,N,N,A3,A3,,True
specimen,C1,5000,5,science,N,Y,N,N,A4,A4,,True
specious,NN,0,0,NN,N,N,N,N,C2,C2,,False
speck,NN,0,0,NN,N,N,N,N,C1,C1,,True
speckle,NN,0,0,NN,N,N,N,N,C1,C1,,True
spectacle,C1,5000,0,NN,N,Y,N,N,B1,B2,,True
spectacular,B2,5000,0,NN,N,Y,N,Y,B1,B1,,True
spectacularly,NN,0,0,NN,N,N,N,N,C1,C1,,False
spectator,B2,5000,0,NN,N,N,Y,N,B1,B2,,True
specter,NN,0,0,NN,N,N,N,N,B3,B3,,True
spectra,NN,0,9,science,N,N,N,N,NN,NN,,False
spectral,NN,0,0,NN,N,N,N,N,B3,C2,,False
spectrogram,NN,0,0,NN,N,N,N,N,C4,NN,,True
spectrograph,NN,0,0,NN,N,N,N,N,C4,NN,,True
spectrometer,NN,0,9,science,N,N,N,N,C1,C2,,True
spectrometry,NN,0,0,NN,N,N,N,N,C4,NN,,True
spectrophotometer,NN,0,0,NN,N,N,N,N,C4,NN,,True
spectroscope,NN,0,6,science,N,N,N,N,NN,NN,,True
spectroscopic,NN,0,0,NN,N,N,N,N,C4,NN,,False
spectroscopy,NN,0,0,NN,N,N,N,N,C1,C3,,True
spectrum,C1,5000,4,science,N,Y,N,Y,A4,A4,,True
speculate,B2,5000,6,general,N,Y,N,Y,B1,B1,,True
speculation,B2,5000,9,general,N,Y,N,Y,B1,B1,,True
speculative,NN,0,0,NN,N,N,N,Y,B2,B2,,False
speculatively,NN,0,0,NN,N,N,N,N,C4,NN,,False
speculator,NN,0,6,social_studies,N,N,N,Y,C1,B3,,True
speculum,NN,0,0,NN,N,N,N,N,C3,NN,,True
speech,A2,3000,0,NN,Y,N,N,N,A1,A1,,True
speechify,NN,0,0,NN,N,N,N,N,C4,NN,,True
speechless,NN,0,0,NN,N,N,N,N,C1,C1,,False
speechlessly,NN,0,0,NN,N,N,N,N,C4,NN,,False
speechlessness,NN,0,0,NN,N,N,N,N,C4,NN,,True
speechwriter,NN,0,0,NN,N,N,N,N,C2,B3,,True
speed,A2,3000,0,NN,Y,N,N,N,A2,A2,,True
speedboat,NN,0,0,NN,N,N,N,N,C2,C3,,True
speeder,NN,0,0,NN,N,N,N,N,C3,NN,,True
speedily,NN,0,0,NN,N,N,N,N,C1,C2,,False
speediness,NN,0,0,NN,N,N,N,N,C4,C2,,True
speedometer,NN,0,9,science,N,N,N,N,C3,C2,,True
speedway,NN,0,0,NN,N,N,N,N,C3,C1,,True
speedy,NN,0,0,NN,N,N,N,N,B2,B2,,True
spell,A1,3000,0,NN,N,N,N,N,A2,A2,,True
spellbind,NN,0,0,NN,N,N,N,N,C2,C2,,True
spellbound,NN,0,9,social_studies,N,N,N,N,NN,NN,,False
speller,NN,0,0,NN,N,N,N,N,C3,C3,,True
spelling,A1,3000,0,NN,N,Y,N,N,NN,NN,,True
spend,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
spender,NN,0,0,NN,N,N,N,N,C1,C1,,True
spending,B1,3000,0,NN,N,N,N,N,NN,NN,,True
spendthrift,NN,0,0,NN,N,N,N,N,C3,NN,,True
sperm,NN,0,4,science,N,Y,N,N,A3,A4,,True
spermatid,NN,0,0,NN,N,N,N,N,C2,NN,,True
spermatocyte,NN,0,0,NN,N,N,N,N,C3,NN,,True
spermatogenesis,NN,0,0,NN,N,N,N,N,C3,NN,,True
spermatogonium,NN,0,0,NN,N,N,N,N,C3,NN,,False
spermatozoon,NN,0,0,NN,N,N,N,N,B2,NN,,True
spermicide,NN,0,0,NN,N,N,N,N,C5,NN,,True
spermine,NN,0,0,NN,N,N,N,N,C4,NN,,False
spew,NN,0,9,science,N,N,N,N,C1,B3,,True
sphagnum,NN,0,0,NN,N,N,N,N,C4,NN,,True
sphere,C1,5000,6,math,Y,Y,N,N,A4,A4,,True
spherical,NN,0,6,science,N,N,N,N,C1,C2,,False
spherically,NN,0,0,NN,N,N,N,N,C4,NN,,False
sphincter,NN,0,0,NN,N,N,N,N,C2,C2,,True
sphincterotomy,NN,0,0,NN,N,N,N,N,C4,NN,,True
sphinx,NN,0,0,NN,N,N,N,N,C2,C1,,True
spice,B2,5000,3,social_studies,N,Y,N,N,B1,B1,,True
spicule,NN,0,0,NN,N,N,N,N,C3,NN,,True
spicy,B1,3000,0,NN,N,N,N,N,B3,B2,,True
spider,A2,3000,0,NN,N,Y,N,N,B1,B1,,True
spiel,NN,0,0,NN,N,N,N,N,C2,C1,,True
spiffy,NN,0,0,NN,N,N,N,N,C3,C2,,False
spigot,NN,0,0,NN,N,N,N,N,C2,C1,,True
spike,NN,0,0,NN,N,N,N,N,B1,B1,,True
spiky,NN,0,0,NN,N,N,N,N,C1,C1,,True
spill,B2,5000,0,NN,N,Y,Y,Y,B1,B1,,True
spillage,NN,0,0,NN,N,N,N,N,C2,C2,,True
spillover,NN,0,0,NN,N,N,N,N,C2,C1,,True
spin,C1,5000,0,NN,N,N,N,N,A3,A3,,True
spinach,NN,0,0,NN,N,N,N,N,C1,B3,,True
spinal,NN,0,4,science,N,Y,N,N,B2,B2,,True
spindle,NN,0,9,science,N,N,N,N,B2,C1,,True
spindly,NN,0,0,NN,N,N,N,N,C2,C3,,True
spine,C1,5000,0,NN,N,Y,N,N,B1,B2,,True
spined,NN,0,0,NN,N,Y,N,N,NN,NN,,False
spinel,NN,0,0,NN,N,N,N,N,C4,NN,,True
spineless,NN,0,0,NN,N,N,N,N,C3,C2,,False
spinnaker,NN,0,0,NN,N,N,N,N,C3,NN,,True
spinner,NN,0,0,NN,N,N,N,N,C1,C1,,True
spinney,NN,0,0,NN,N,N,N,N,C4,NN,,True
spinoff,NN,0,0,NN,N,N,N,N,C2,C1,,True
spinster,NN,0,0,NN,N,N,N,N,C2,C2,,True
spinsterhood,NN,0,0,NN,N,N,N,N,C4,NN,,True
spiny,NN,0,6,science,N,N,N,N,C2,NN,,False
spiracles,NN,0,9,science,N,N,N,N,NN,NN,,False
spiral,NN,0,5,general,N,Y,N,N,B1,B1,,True
spire,NN,0,0,NN,N,N,N,N,C1,C2,,True
spirit,B1,3000,2,social_studies,Y,N,N,N,A2,A2,,True
spiritedly,NN,0,0,NN,N,N,N,N,C4,NN,,False
spiritless,NN,0,0,NN,N,N,N,N,C4,NN,,False
spiritual,B2,3000,5,social_studies,N,Y,N,N,A4,A4,,True
spiritualism,NN,0,0,NN,N,N,N,N,C3,C3,,True
spiritualist,NN,0,0,NN,N,N,N,N,C3,C3,,True
spirituality,NN,0,0,NN,N,N,N,N,B3,B2,,True
spiritually,NN,0,0,NN,N,N,N,N,C1,B2,,False
spirt,NN,0,0,NN,N,N,N,N,C4,NN,,True
spit,NN,0,0,NN,N,Y,N,N,B1,B1,,True
spitball,NN,0,0,NN,N,N,N,N,C4,NN,,True
spite,B2,5000,6,general,N,Y,Y,Y,A4,B1,,True
spiteful,NN,0,0,NN,N,N,N,N,C2,C2,,False
spitefully,NN,0,0,NN,N,N,N,N,C4,NN,,False
spitfire,NN,0,0,NN,N,N,N,N,C2,C3,,True
spittle,NN,0,0,NN,N,N,N,N,C4,NN,,True
spittoon,NN,0,0,NN,N,N,N,N,C4,NN,,True
spiv,NN,0,0,NN,N,N,N,N,C4,NN,,True
splash,NN,0,0,NN,N,N,N,N,B1,B1,,True
splashy,NN,0,0,NN,N,N,N,N,C3,C2,,False
splat,NN,0,0,NN,N,N,N,N,C3,C3,,True
splatter,NN,0,0,NN,N,N,N,N,C1,C1,,True
splay,NN,0,0,NN,N,N,N,N,C2,C2,,True
spleen,NN,0,9,science,N,N,N,N,C1,C1,,True
splendid,NN,0,0,NN,N,N,N,N,B1,B2,,False
splendidly,NN,0,0,NN,N,N,N,N,C1,C2,,False
splendor,NN,0,0,NN,N,N,N,N,B3,C2,,True
splenectomy,NN,0,0,NN,N,N,N,N,C4,NN,,True
splenic,NN,0,0,NN,N,N,N,N,C4,NN,,False
splice,NN,0,9,science,N,N,N,N,A4,A4,,True
spline,NN,0,0,NN,N,N,N,N,C3,NN,,True
splint,NN,0,6,science,N,N,N,N,C2,C2,,True
splinter,NN,0,0,NN,N,N,N,N,B3,B3,,True
splintery,NN,0,0,NN,N,N,N,N,C5,NN,,False
split,B2,3000,0,NN,Y,N,N,N,A2,A2,,True
splitter,NN,0,0,NN,N,N,N,N,C3,NN,,True
splotch,NN,0,0,NN,N,N,N,N,C3,NN,,True
splurge,NN,0,0,NN,N,N,N,N,C1,C1,,True
splutter,NN,0,0,NN,N,N,N,N,C1,C2,,True
spoil,B2,5000,0,NN,N,Y,N,N,B1,B1,,True
spoilage,NN,0,0,NN,N,N,N,N,C3,C2,,True
spoiler,NN,0,0,NN,N,N,N,N,C1,C1,,True
spoilsport,NN,0,0,NN,N,N,N,N,C4,NN,,True
spoke,NN,0,0,NN,N,Y,N,N,NN,NN,,True
spoken,B1,3000,0,NN,N,N,N,N,NN,NN,,False
spokes,NN,0,0,NN,N,N,N,N,C4,NN,,False
spokesman,B2,5000,0,NN,N,N,N,Y,A4,A4,,True
spokesperson,B2,5000,9,social_studies,N,N,Y,N,B2,B1,,True
spokeswoman,B2,5000,0,NN,N,N,N,N,B2,B1,,True
sponge,NN,0,4,science,N,Y,N,N,B2,B2,,True
spongiform,NN,0,0,NN,N,N,N,N,C3,C3,,False
spongy,NN,0,6,science,N,N,N,N,C2,C2,,True
sponsor,B2,3000,0,NN,N,N,N,N,A3,A2,,True
sponsorship,B2,5000,0,NN,N,N,N,Y,A4,A4,,True
spontaneity,NN,0,9,science,N,N,N,N,C1,C1,,True
spontaneous,NN,0,6,science,N,Y,N,N,A4,A4,,False
spontaneously,NN,0,9,science,N,N,N,N,B2,B3,,False
spoof,NN,0,0,NN,N,N,N,N,C1,C1,,True
spook,NN,0,0,NN,N,N,N,N,C1,NN,,True
spooky,NN,0,0,NN,N,N,N,N,C1,B3,,True
spool,NN,0,0,NN,N,N,N,N,C2,C1,,True
spoon,A2,3000,0,NN,N,N,N,N,B1,B1,,True
spoonbill,NN,0,0,NN,N,N,N,N,C4,NN,,True
spoonerism,NN,0,0,NN,N,N,N,N,C4,NN,,True
spoonful,NN,0,3,science,N,N,N,N,C1,C1,,True
spoor,NN,0,0,NN,N,N,N,N,C4,NN,,True
sporadic,NN,0,0,NN,N,N,N,N,B3,B3,,False
sporadically,NN,0,0,NN,N,N,N,N,C1,C2,,False
sporangium,NN,0,9,science,N,N,N,N,NN,NN,,True
spore,NN,0,3,science,N,N,N,N,B3,B3,,True
sporophyte,NN,0,9,science,N,N,N,N,NN,NN,,True
sporozoite,NN,0,0,NN,N,N,N,N,C4,NN,,True
sporran,NN,0,0,NN,N,N,N,N,C5,NN,,True
sport,A1,3000,0,NN,Y,N,N,N,A1,A1,,True
sportive,NN,0,0,NN,N,N,N,N,C3,NN,,False
sportscaster,NN,0,0,NN,N,N,N,N,C3,C1,,True
sportsman,NN,0,0,NN,N,N,N,N,B2,C1,,True
sportsmanship,NN,0,0,NN,N,N,N,N,C3,C2,,True
sportspeople,NN,0,0,NN,N,N,N,N,C4,NN,,False
sportsperson,NN,0,0,NN,N,N,N,N,C4,NN,,True
sportswear,NN,0,0,NN,N,N,N,N,C2,C2,,True
sportswoman,NN,0,0,NN,N,N,N,N,C3,NN,,True
sporty,NN,0,0,NN,N,N,N,N,C1,C1,,True
