Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun,word_level,camb_level,category
wash,A1,3000.0,0.0,NN,N,N,N,N,A2,A2,2.0,True,False,1.0,A1,
wash up,,,,,,,,,,,,,,,A1,
washable,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,False,False,6.0,,
washbasin,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
washboard,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
washcloth,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
washer,NN,0.0,0.0,NN,N,N,N,N,C1,B2,1.0,True,False,4.0,,
washing,A2,3000.0,0.0,NN,N,N,N,N,NN,NN,2.0,True,False,1.0,,
washing machine,,,,,,,,,,,,,,,A2,
washout,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
washroom,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
washstand,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
wasp,NN,0.0,6.0,science,N,Y,N,N,B3,B3,0.0,True,False,4.0,B2,
wastage,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,True,False,5.0,,
waste,B1,3000.0,0.0,NN,Y,N,N,N,A2,A2,2.0,True,False,2.0,B2,
wastebasket,NN,0.0,0.0,NN,N,N,N,N,C4,NN,1.0,True,False,4.0,A2,
wasteful,NN,0.0,9.0,general,N,N,N,N,C1,B3,1.0,False,False,4.0,,
wasteland,NN,0.0,9.0,social_studies,N,Y,N,N,C1,C1,0.0,True,False,4.0,,
wastepaper,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,False,False,6.0,,
waster,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
wastewater,NN,0.0,6.0,science,N,N,N,N,C2,C2,0.0,True,False,6.0,,
wastrel,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
wat,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0.0,True,False,5.0,,
watch,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B2,
watch out,,,,,,,,,,,,,,,B2,
watchdog,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0.0,True,False,4.0,,
watcher,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,0.0,True,False,3.0,,
watchful,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,False,False,4.0,,
watchfulness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
watchmaker,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
watchman,NN,0.0,9.0,social_studies,N,N,N,N,C2,C2,1.0,True,False,4.0,,
watchtower,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
watchword,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
water,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,C2,
waterborne,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0.0,False,False,6.0,,
watercolor,NN,0.0,0.0,NN,N,Y,N,N,B2,C2,1.0,True,False,3.0,,
watercolorist,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
watercourse,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
watercraft,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
watercress,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
waterfall,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1.0,True,False,3.0,B1,
waterfowl,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
waterfront,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0.0,True,False,4.0,,
waterhole,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
waterlily,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
waterline,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
waterlog,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
waterloo,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,True,True,6.0,,
watermark,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
watermelon,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1.0,True,False,4.0,,
waterpower,NN,0.0,0.0,NN,N,N,N,N,C4,NN,1.0,True,False,4.0,,
waterproof,NN,0.0,5.0,science,N,N,N,N,B3,C1,1.0,True,False,4.0,B2,
watershed,NN,0.0,6.0,science,N,N,N,N,A4,A4,0.0,True,False,3.0,,
waterside,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
waterski,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,,6.0,,
waterspout,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0.0,True,False,5.0,,
watertight,NN,0.0,9.0,science,N,N,N,N,C2,C3,0.0,False,False,6.0,,
waterway,NN,0.0,3.0,social_studies,N,Y,N,N,B3,B3,1.0,True,False,4.0,,
waterwheel,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
waterworks,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
watery,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1.0,False,False,4.0,,
watt,NN,0.0,6.0,general,N,N,N,N,C1,B3,1.0,True,False,4.0,,
wattage,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
wattle,NN,0.0,0.0,NN,N,Y,N,N,C3,NN,0.0,True,False,4.0,,
wave,A2,3000.0,1.0,science,Y,N,N,N,A2,A2,2.0,True,False,1.0,C2,
waveform,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
wavefront,NN,0.0,9.0,science,N,N,N,N,C4,NN,0.0,True,False,6.0,,
waveguide,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
wavelength,NN,0.0,4.0,science,N,Y,N,N,A4,A4,0.0,True,False,3.0,,
wavelet,NN,0.0,9.0,science,N,N,N,N,C2,NN,0.0,True,False,6.0,,
wavelike,NN,0.0,9.0,science,N,N,N,N,NN,NN,0.0,False,False,6.0,,
waver,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1.0,True,False,4.0,,
wavy,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0.0,True,False,4.0,,
wax,NN,0.0,0.0,NN,N,Y,N,N,B1,B1,1.0,True,False,3.0,,
waxen,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
waxwing,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
waxwork,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
waxy,NN,0.0,6.0,science,N,N,N,N,C2,C2,0.0,True,False,6.0,,
way,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,C2,
waybill,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0.0,True,False,6.0,,
wayfarer,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
wayfaring,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0.0,True,False,6.0,,
waylay,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
waymarked,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,False,,6.0,,
wayside,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1.0,True,False,4.0,,
wayward,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,False,False,4.0,,
waywardness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
we,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B1,
we've,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2.0,False,False,3.0,,
weak,A2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2.0,True,False,1.0,C1,
weaken,C1,5000.0,0.0,NN,N,Y,N,Y,B1,B1,1.0,True,False,3.0,C2,
weakling,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
weakly,NN,0.0,0.0,NN,N,N,N,N,B3,C2,1.0,False,False,4.0,,
weakness,B2,3000.0,0.0,NN,N,N,N,N,A3,A3,2.0,True,False,2.0,B2,
weal,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
wealth,B2,3000.0,3.0,social_studies,Y,N,N,N,A3,A3,2.0,True,False,2.0,B2,
wealthy,B2,3000.0,4.0,social_studies,N,N,N,N,A3,A3,1.0,True,False,2.0,B2,
wean,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0.0,True,False,4.0,,
weapon,B1,3000.0,0.0,NN,N,N,N,N,A2,A1,2.0,True,False,2.0,B2,
weaponize,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,False,False,6.0,,
weaponry,NN,0.0,0.0,NN,N,N,N,N,C1,B2,0.0,True,False,5.0,,
wear,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,C2,
wear off,,,,,,,,,,,,,,,B2,
wear thin,,,,,,,,,,,,,,,C2,
wearable,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
wearer,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,True,False,5.0,,
wearily,NN,0.0,0.0,NN,N,N,N,N,C1,C3,1.0,False,False,4.0,,
weariness,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,True,False,4.0,,
wearisome,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
weary,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1.0,True,False,3.0,C2,
weasel,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,True,False,5.0,,
weather,A1,3000.0,0.0,NN,Y,N,N,N,A2,A1,2.0,True,False,1.0,A1,
weather forecast,,,,,,,,,,,,,,,B1,
weathercock,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1.0,True,False,4.0,,
weatherman,NN,0.0,0.0,NN,N,N,N,N,C3,C2,1.0,True,False,4.0,,
weatherproof,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
weave,C1,5000.0,0.0,NN,N,Y,N,N,A4,A4,1.0,True,False,3.0,,
weaver,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,True,False,4.0,,
web,A2,3000.0,2.0,general,Y,N,N,N,A3,A3,2.0,True,False,1.0,B1,
web page,,,,,,,,,,,,,,,A2,
web site,,,,,,,,,,,,,,,A1,
webcam,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,B1,
webcast,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
weber,NN,0.0,0.0,NN,N,Y,N,N,C5,C3,0.0,True,False,4.0,,
weblog,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
webmaster,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
webpage,NN,0.0,0.0,NN,N,N,Y,N,C2,C2,0.0,True,False,4.0,,
webs,NN,0.0,0.0,NN,N,N,N,N,NN,NN,2.0,False,False,3.0,,
website,A1,3000.0,0.0,NN,N,N,Y,Y,A4,B1,2.0,True,False,1.0,,
webster,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,True,True,4.0,,
wed,NN,0.0,0.0,NN,N,N,N,N,A2,A2,1.0,True,False,2.0,,
wedding,A2,3000.0,0.0,NN,N,Y,N,N,NN,NN,2.0,True,False,1.0,B1,
wedge,NN,0.0,3.0,science,N,Y,N,N,B1,B1,1.0,True,False,3.0,,
wedlock,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
wednesday,A1,3000.0,0.0,NN,Y,Y,N,N,A3,NN,2.0,True,True,1.0,A1,
wee,NN,0.0,0.0,NN,N,N,N,N,B2,B1,0.0,True,False,3.0,,
weed,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1.0,True,False,3.0,C2,
weedkiller,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0.0,True,False,6.0,,
weedy,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
week,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,A1,
weekday,NN,0.0,0.0,NN,N,N,Y,N,B2,B2,1.0,True,False,3.0,A2,
weekend,A1,3000.0,0.0,NN,N,N,N,N,A1,A1,2.0,True,False,1.0,A1,
weekender,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
weeklong,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,False,False,6.0,,
weekly,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,2.0,True,False,3.0,A2,
weeknight,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
weep,NN,0.0,0.0,NN,N,N,N,N,B1,B2,1.0,True,False,3.0,C2,
weeper,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,True,False,6.0,,
weepy,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
weevil,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
weft,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
weigh,B1,3000.0,3.0,math,N,N,N,N,A3,A2,2.0,True,False,2.0,B2,
weighbridge,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0.0,True,False,6.0,,
weight,A2,3000.0,0.0,NN,Y,N,N,N,A1,A2,2.0,True,False,1.0,B2,
weightily,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
weightless,NN,0.0,6.0,science,N,N,N,N,C2,C1,0.0,False,False,6.0,,
weightlessness,NN,0.0,6.0,science,N,N,N,N,C2,B3,0.0,True,False,6.0,,
weightlift,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,,6.0,,
weightlifter,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
weighty,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,True,False,4.0,,
weir,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
weird,B2,5000.0,0.0,NN,Y,N,N,N,A3,A2,1.0,True,False,3.0,B2,
weirdly,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,False,False,6.0,,
weirdness,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
weirdo,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
welcome,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B2,
weld,NN,0.0,9.0,science,N,Y,N,N,B2,B1,1.0,True,False,3.0,,
welder,NN,0.0,0.0,NN,N,N,N,N,C2,B3,0.0,True,False,6.0,,
welfare,B2,5000.0,5.0,social_studies,N,N,N,N,A3,A2,1.0,True,False,3.0,C2,
welfarist,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
well,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,C1,
well-being,C1,5000.0,0.0,NN,N,N,N,N,NN,NN,1.0,True,False,4.0,,
wellbeing,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
wellhead,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
wellington,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
wellknown,NN,0.0,0.0,NN,N,N,N,N,C2,NN,2.0,False,,3.0,,
wellness,NN,0.0,0.0,NN,N,N,Y,N,C2,C2,0.0,True,False,4.0,,
wells,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2.0,True,False,3.0,,
wellspring,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
welly,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
welsh,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
welt,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0.0,True,False,6.0,,
welter,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
welterweight,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
wench,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
wend,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
werewolf,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
west,A1,3000.0,0.0,NN,Y,N,N,N,A2,A2,2.0,True,False,1.0,A2,
westbound,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,False,False,6.0,,
westerly,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
western,B1,3000.0,3.0,social_studies,Y,N,N,N,A3,A2,2.0,True,False,2.0,B1,
westerner,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
westernization,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,0.0,True,False,6.0,,
westernize,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
westernmost,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
westmoreland,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,0.0,False,,6.0,,
westside,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0.0,False,False,6.0,,
westward,NN,0.0,3.0,social_studies,N,Y,N,N,B3,C1,1.0,True,False,4.0,,
wet,A2,3000.0,0.0,NN,N,N,N,N,A3,A3,2.0,True,False,1.0,B1,
wether,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
wetland,NN,0.0,1.0,science,N,N,N,N,B2,B2,0.0,True,False,2.0,,
wetlands,NN,0.0,3.0,science,N,N,N,N,NN,NN,0.0,False,False,5.0,,
wetly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
wetness,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
wetsuit,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
whack,NN,0.0,0.0,NN,N,N,N,N,B3,B1,0.0,True,False,4.0,,
whale,NN,0.0,2.0,science,N,Y,Y,N,B1,B1,1.0,True,False,3.0,B1,
whaleboat,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
whalebone,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
whaler,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
whaling,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,False,False,4.0,,
wham,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0.0,True,False,6.0,,
whammy,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
wharf,NN,0.0,0.0,NN,N,Y,N,N,C1,C2,1.0,True,False,4.0,,
what,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B1,
what with,,,,,,,,,,,,,,,C2,
whatever,B1,3000.0,0.0,NN,N,N,N,N,A1,A1,2.0,False,False,2.0,B2,
whatsit,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0.0,True,False,6.0,,
whatsoever,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1.0,False,False,3.0,,
wheat,B2,5000.0,1.0,social_studies,N,Y,N,Y,A4,A4,2.0,True,False,2.0,B2,
wheedle,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
wheel,A2,3000.0,0.0,NN,Y,N,N,N,A2,A3,2.0,True,False,1.0,A2,
wheelbarrow,NN,0.0,6.0,science,N,N,N,N,C1,C1,0.0,True,False,5.0,,
wheelbase,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
wheelchair,NN,0.0,0.0,NN,N,N,Y,N,B1,B1,0.0,True,False,3.0,B1,medical
wheeler,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0.0,True,False,6.0,,
wheelhouse,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
wheelwright,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
wheeze,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
whelk,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
whelp,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
when,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B2,
whence,NN,0.0,0.0,NN,N,N,N,N,C1,NN,1.0,False,False,4.0,,
whenever,B1,3000.0,0.0,NN,N,N,N,N,A3,A2,2.0,False,False,2.0,C2,
whenever possible,,,,,,,,,,,,,,,B2,
where,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B2,
whereabouts,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1.0,True,False,3.0,C2,
whereas,B2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2.0,False,False,2.0,B2,
whereby,C1,5000.0,0.0,NN,N,Y,N,Y,A4,A4,1.0,False,False,3.0,C2,
wherefore,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1.0,True,False,4.0,,
wherein,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1.0,False,False,4.0,,
whereof,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1.0,False,False,4.0,,
whereupon,NN,0.0,0.0,NN,N,N,N,N,C1,C3,1.0,False,False,4.0,,
wherever,B2,3000.0,0.0,NN,N,N,N,N,A3,A3,2.0,False,False,2.0,B1,
wherever possible,,,,,,,,,,,,,,,B2,
wherewith,NN,0.0,0.0,NN,N,N,N,N,C4,NN,1.0,False,False,4.0,,
wherewithal,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
wherry,NN,0.0,0.0,NN,N,N,N,N,C4,NN,1.0,True,False,4.0,,
whet,NN,0.0,0.0,NN,N,N,N,N,C2,C3,1.0,True,False,4.0,,
whether,B1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,False,False,2.0,B1,
whetstone,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
whey,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
which,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B2,
whichever,NN,0.0,0.0,NN,N,N,N,N,A4,A4,2.0,False,False,3.0,B2,
whicker,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
whiff,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,True,False,4.0,,
while,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B2,
whilst,NN,0.0,0.0,NN,N,N,N,N,A3,A3,1.0,False,False,3.0,,
whim,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1.0,True,False,4.0,C2,
whimper,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,True,False,4.0,,
whimsical,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,False,False,4.0,,
whimsically,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,False,False,6.0,,
whimsy,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
whin,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
whinchat,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,True,False,6.0,,
whine,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1.0,True,False,3.0,,
whiner,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
whinge,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
whinny,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
whip,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1.0,True,False,3.0,,
whiplash,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0.0,True,False,6.0,,
whippersnapper,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
whippet,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
whippoorwill,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0.0,True,False,6.0,,
whippy,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,True,False,6.0,,
whipsaw,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0.0,True,False,6.0,,
whir,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0.0,True,False,5.0,,
whirl,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1.0,True,False,4.0,,
whirligig,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
whirlpool,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1.0,True,False,4.0,,
whirlwind,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,True,False,4.0,,
whish,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
whisk,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1.0,True,False,4.0,,
whisker,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,True,False,4.0,,
whiskery,NN,0.0,0.0,NN,N,N,N,N,C4,NN,1.0,False,False,4.0,,
whiskey,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1.0,True,False,4.0,B2,
whisky,NN,0.0,0.0,NN,N,N,N,N,B1,B2,1.0,True,False,3.0,,
whisper,B2,3000.0,0.0,NN,N,N,N,N,A3,A3,2.0,True,False,2.0,B2,
whisperer,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0.0,True,False,6.0,,
whist,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
whistle,NN,0.0,0.0,NN,N,N,N,N,B1,B1,2.0,True,False,3.0,B2,
whistleblower,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
whistler,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
whit,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
white,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,C2,
whitebait,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0.0,True,False,6.0,,
whiteboard,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
whitefish,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
whitefly,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
whitehead,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0.0,True,False,6.0,,
whiten,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1.0,True,False,4.0,,
